-0.1 0 0 2 1 0
-0.0952339 362.195 362.195 1 1 0
-0.0920943 306.582 306.582 1 1 0
-0.0879031 200.134 200.134 1 1 0
-0.0824088 200.134 200.134 1 1 0
-0.0750668 200.134 200.134 1 1 0
-0.0671651 200.134 200.134 1 1 0
-0.0576087 133.809 133.809 1 1 0
-0.0448113 213.615 213.615 1 1 0
-0.033915 264.834 264.834 2 1 0
-0.00977046 366.095 366.095 2 1 0
0.0327719 529.455 529.455 2 1 0
0.0554406 605.658 605.658 1 1 0
0.149926 853.861 853.861 1 1 0
-0.033915 264.834 264.834 4 2 0
-0.0338156 265.248 265.248 3 2 0
-0.0331855 267.859 267.859 3 2 0
-0.0311623 275.804 275.804 3 2 0
-0.0271992 289.858 289.858 3 2 0
-0.0198053 312.686 312.686 3 2 0
-0.0043132 353.375 353.375 3 2 0
0.0274608 427.977 427.977 3 2 0
0.0434009 479.408 479.408 3 2 0
0.0497422 516.742 516.742 3 2 0
0.0533444 555.316 555.316 3 2 0
0.0550198 590.772 590.772 3 2 0
0.0553047 601.594 601.594 3 2 0
0.0600444 650.112 650.112 3 2 0
0.0600444 650.112 650.112 3 2 0
