-0.03 -0.0667347 -0.0667347 2 1 0
-0.0224349 -0.0656367 -0.0656367 1 1 0
-0.0214264 -0.0655015 -0.0655015 1 1 0
-0.0204037 -0.0653668 -0.0653668 1 1 0
-0.0193663 -0.0652326 -0.0652326 1 1 0
-0.0183142 -0.0650988 -0.0650988 1 1 0
-0.0172471 -0.0649655 -0.0649655 1 1 0
-0.016165 -0.0648326 -0.0648326 1 1 0
-0.0150676 -0.0647002 -0.0647002 1 1 0
-0.0139549 -0.0645683 -0.0645683 1 1 0
-0.0128267 -0.0644368 -0.0644368 1 1 0
-0.0124789 -0.0643969 -0.0643969 2 1 0
-0.0113319 -0.064266 -0.064266 2 1 0
-0.0101673 -0.0641356 -0.0641356 2 1 0
-0.00898674 -0.0640056 -0.0640056 2 1 0
-0.00779001 -0.0638761 -0.0638761 2 1 0
-0.00657698 -0.063747 -0.063747 2 1 0
-0.0053475 -0.0636184 -0.0636184 2 1 0
-0.00410144 -0.0634902 -0.0634902 2 1 0
-0.00283864 -0.0633624 -0.0633624 2 1 0
-0.00155898 -0.0632351 -0.0632351 2 1 0
-0.000262317 -0.0631083 -0.0631083 2 1 0
0.00105149 -0.0629819 -0.0629819 2 1 0
0.00238257 -0.0628559 -0.0628559 2 1 0
0.00373106 -0.0627303 -0.0627303 2 1 0
0.00509709 -0.0626052 -0.0626052 2 1 0
0.00648078 -0.0624805 -0.0624805 2 1 0
0.00788226 -0.0623563 -0.0623563 2 1 0
0.00930166 -0.0622325 -0.0622325 2 1 0
0.0107391 -0.0621091 -0.0621091 2 1 0
0.0121947 -0.0619861 -0.0619861 2 1 0
0.0136686 -0.0618636 -0.0618636 2 1 0
0.0151608 -0.0617415 -0.0617415 2 1 0
0.0166716 -0.0616198 -0.0616198 2 1 0
0.0182009 -0.0614985 -0.0614985 2 1 0
0.019749 -0.0613776 -0.0613776 2 1 0
0.0213159 -0.0612572 -0.0612572 2 1 0
0.0229017 -0.0611371 -0.0611371 2 1 0
0.0245066 -0.0610175 -0.0610175 2 1 0
0.0261305 -0.0608983 -0.0608983 2 1 0
0.0277736 -0.0607794 -0.0607794 2 1 0
0.0294361 -0.060661 -0.060661 2 1 0
0.0311179 -0.060543 -0.060543 2 1 0
0.0328191 -0.0604254 -0.0604254 2 1 0
0.0345399 -0.0603082 -0.0603082 2 1 0
0.0362802 -0.0601914 -0.0601914 2 1 0
0.0380403 -0.060075 -0.060075 2 1 0
0.03982 -0.059959 -0.059959 2 1 0
0.0416196 -0.0598433 -0.0598433 2 1 0
0.043439 -0.0597281 -0.0597281 2 1 0
0.0452783 -0.0596132 -0.0596132 2 1 0
0.0471376 -0.0594988 -0.0594988 2 1 0
0.0490169 -0.0593847 -0.0593847 2 1 0
0.0509162 -0.059271 -0.059271 2 1 0
0.0528356 -0.0591577 -0.0591577 2 1 0
0.0547751 -0.0590448 -0.0590448 2 1 0
0.0567347 -0.0589322 -0.0589322 2 1 0
0.0587145 -0.05882 -0.05882 2 1 0
0.0607144 -0.0587083 -0.0587083 2 1 0
-0.0124806 -0.0643969 -0.0643969 4 2 0
-0.0123627 -0.0634597 -0.065274 3 2 0
-0.0122961 -0.0632163 -0.0654835 3 2 0
-0.0122147 -0.0629692 -0.065689 3 2 0
-0.0121184 -0.062719 -0.0658903 3 2 0
-0.0120071 -0.0624655 -0.0660876 3 2 0
-0.0118806 -0.062209 -0.0662809 3 2 0
-0.011739 -0.0619486 -0.0664701 3 2 0
-0.0115821 -0.061685 -0.0666553 3 2 0
-0.0114096 -0.0614157 -0.0668339 3 2 0
-0.0112216 -0.0611455 -0.0670107 3 2 0
-0.0110178 -0.0608723 -0.0671836 3 2 0
-0.0107979 -0.060596 -0.0673558 3 2 0
-0.0105618 -0.0603167 -0.067521 3 2 0
-0.0103093 -0.0600345 -0.0676824 3 2 0
-0.0100399 -0.0597531 -0.0678421 3 2 0
-0.00975349 -0.0594653 -0.067996 3 2 0
-0.00944966 -0.0591745 -0.0681461 3 2 0
-0.00912803 -0.0588778 -0.068291 3 2 0
-0.0087882 -0.0585813 -0.0684342 3 2 0
-0.00842971 -0.058282 -0.0685738 3 2 0
-0.00805207 -0.0579766 -0.0687073 3 2 0
-0.00765475 -0.0576713 -0.0688399 3 2 0
-0.00723716 -0.0573631 -0.0689691 3 2 0
-0.00679868 -0.0570552 -0.0690983 3 2 0
-0.00633862 -0.0567411 -0.0692206 3 2 0
-0.00585625 -0.0564241 -0.0693396 3 2 0
-0.00535077 -0.0561107 -0.0694539 3 2 0
-0.00482132 -0.0557896 -0.0695669 3 2 0
-0.004267 -0.0554657 -0.0696767 3 2 0
-0.00368682 -0.0551303 -0.0697829 3 2 0
-0.00307973 -0.0548 -0.0698865 3 2 0
-0.0024446 -0.0544669 -0.0699873 3 2 0
-0.00178024 -0.0541216 -0.0700789 3 2 0
-0.00108539 -0.0537814 -0.0701745 3 2 0
-0.000358696 -0.0534383 -0.0702675 3 2 0
0.000401253 -0.0530893 -0.0703657 3 2 0
0.00119595 -0.0527395 -0.0704531 3 2 0
0.00202695 -0.0523869 -0.070538 3 2 0
0.00289591 -0.05204 -0.0706203 3 2 0
0.00380449 -0.051679 -0.0707002 3 2 0
0.00475446 -0.0513151 -0.0707777 3 2 0
0.00574761 -0.0509532 -0.070852 3 2 0
0.00678575 -0.0505888 -0.0709246 3 2 0
0.00787073 -0.0502226 -0.0709949 3 2 0
0.00900439 -0.0498423 -0.0710513 3 2 0
0.0101886 -0.0494711 -0.0711167 3 2 0
0.011425 -0.0490988 -0.0711798 3 2 0
0.0127154 -0.048701 -0.0712507 3 2 0
0.0140614 -0.0483217 -0.0713091 3 2 0
0.0154645 -0.0479421 -0.071365 3 2 0
0.0169259 -0.0475578 -0.0714186 3 2 0
0.0184468 -0.0471756 -0.0714695 3 2 0
0.0200281 -0.0467945 -0.071518 3 2 0
0.0216705 -0.0464199 -0.071564 3 2 0
0.0233745 -0.0460376 -0.0716073 3 2 0
0.0251402 -0.0456578 -0.0716479 3 2 0
0.0269677 -0.0453 -0.0716832 3 2 0
0.0288566 -0.0449227 -0.0717184 3 2 0
0.0308065 -0.0445495 -0.0717508 3 2 0
0.0328166 -0.0441827 -0.0717804 3 2 0
0.0348859 -0.0438274 -0.071807 3 2 0
0.0370134 -0.0434784 -0.0718308 3 2 0
0.039198 -0.0431127 -0.0718546 3 2 0
0.0414382 -0.0427654 -0.0718724 3 2 0
0.0437327 -0.0424251 -0.0718873 3 2 0
0.0460799 -0.0421165 -0.0718992 3 2 0
0.0484784 -0.0417898 -0.071908 3 2 0
0.0509266 -0.0414644 -0.0719138 3 2 0
0.053423 -0.0411509 -0.0719183 3 2 0
0.055966 -0.0408529 -0.0719182 3 2 0
0.0585541 -0.0405594 -0.0719152 3 2 0
0.0611857 -0.0402565 -0.0719098 3 2 0
