t(ms),Vm(mV)
6.550000000000001,-71.98994954427083
6.5600000000000005,-71.978759765625
6.57,-71.86177571614583
6.580000000000001,-71.84956868489583
6.590000000000001,-71.72342936197917
6.6000000000000005,-71.69392903645833
6.61,-71.5850830078125
6.620000000000001,-71.5118408203125
6.630000000000001,-71.41927083333333
6.640000000000001,-71.30940755208333
6.65,-71.22701009114583
6.66,-71.05712890625
6.670000000000001,-70.9686279296875
6.680000000000001,-70.758056640625
6.69,-70.63496907552083
6.7,-70.39794921875
6.710000000000001,-70.19856770833333
6.720000000000001,-69.90763346354167
6.73,-69.6044921875
6.74,-69.26066080729167
6.750000000000001,-68.80594889322917
6.760000000000001,-68.3746337890625
6.7700000000000005,-67.79886881510417
6.78,-67.28413899739583
6.790000000000001,-66.59952799479167
6.800000000000001,-65.98307291666667
6.810000000000001,-65.26285807291667
6.82,-64.56502278645833
6.83,-63.8275146484375
6.840000000000001,-63.063557942708336
6.8500000000000005,-62.342325846354164
6.86,-61.5447998046875
6.87,-60.851033528645836
6.880000000000001,-60.038248697916664
6.890000000000001,-59.367879231770836
6.9,-58.595784505208336
6.91,-57.939656575520836
6.920000000000001,-57.240804036458336
6.930000000000001,-56.586710611979164
6.940000000000001,-55.987548828125
6.95,-55.35888671875
6.960000000000001,-54.835001627604164
6.970000000000001,-54.254150390625
6.980000000000001,-53.812662760416664
6.99,-53.3050537109375
7.0,-52.935791015625
7.010000000000001,-52.500406901041664
7.0200000000000005,-52.186075846354164
7.03,-51.862589518229164
7.04,-51.575724283854164
7.050000000000001,-51.3641357421875
7.0600000000000005,-51.121012369791664
7.070000000000001,-51.0101318359375
7.08,-50.8209228515625
7.090000000000001,-50.780232747395836
7.1000000000000005,-50.652058919270836
7.110000000000001,-50.666300455729164
7.12,-50.636800130208336
7.130000000000001,-50.667317708333336
7.140000000000001,-50.721232096354164
7.150000000000001,-50.779215494791664
7.16,-50.921630859375
7.17,-51.0009765625
7.180000000000001,-51.204427083333336
7.19,-51.3214111328125
7.200000000000001,-51.564534505208336
7.21,-51.7333984375
7.220000000000001,-51.983642578125
